t,x_cin,v_cin,x_pot,v_pot,E_cin_total,E_pot_total
0.5088,1.0704,8,1.81936,8.00018,32,32.0015
0.5089,1.0712,8,1.82016,8.00018,32,32.0015
0.509,1.072,8,1.82096,8.00018,32,32.0015
0.5091,1.0728,8,1.82176,8.00018,32,32.0015
0.5092,1.0736,8,1.82256,8.00018,32,32.0014
0.5093,1.0744,8,1.82336,8.00018,32,32.0014
0.5094,1.0752,8,1.82416,8.00018,32,32.0014
0.5095,1.076,8,1.82496,8.00018,32,32.0014
0.5096,1.0768,8,1.82576,8.00018,32,32.0014
0.5097,1.0776,8,1.82656,8.00018,32,32.0014
0.5098,1.0784,8,1.82736,8.00018,32,32.0014
0.5099,1.0792,8,1.82816,8.00018,32,32.0014
0.51,1.08,8,1.82896,8.00018,32,32.0014
0.5101,1.0808,8,1.82976,8.00018,32,32.0014
0.5102,1.0816,8,1.83056,8.00018,32,32.0014
0.5103,1.0824,8,1.83136,8.00017,32,32.0014
0.5104,1.0832,8,1.83216,8.00017,32,32.0014
0.5105,1.084,8,1.83296,8.00017,32,32.0014
0.5106,1.0848,8,1.83376,8.00017,32,32.0014
0.5107,1.0856,8,1.83456,8.00017,32,32.0014
0.5108,1.0864,8,1.83536,8.00017,32,32.0014
0.5109,1.0872,8,1.83616,8.00017,32,32.0014
0.511,1.088,8,1.83696,8.00017,32,32.0014
0.5111,1.0888,8,1.83776,8.00017,32,32.0014
0.5112,1.0896,8,1.83856,8.00017,32,32.0014
0.5113,1.0904,8,1.83936,8.00017,32,32.0014
0.5114,1.0912,8,1.84016,8.00017,32,32.0014
0.5115,1.092,8,1.84096,8.00017,32,32.0013
0.5116,1.0928,8,1.84176,8.00017,32,32.0013
0.5117,1.0936,8,1.84256,8.00017,32,32.0013
0.5118,1.0944,8,1.84336,8.00017,32,32.0013
0.5119,1.0952,8,1.84416,8.00017,32,32.0013
0.512,1.096,8,1.84496,8.00017,32,32.0013
0.5121,1.0968,8,1.84576,8.00017,32,32.0013
0.5122,1.0976,8,1.84656,8.00016,32,32.0013
0.5123,1.0984,8,1.84736,8.00016,32,32.0013
0.5124,1.0992,8,1.84816,8.00016,32,32.0013
0.5125,1.1,8,1.84896,8.00016,32,32.0013
0.5126,1.1008,8,1.84976,8.00016,32,32.0013
0.5127,1.1016,8,1.85056,8.00016,32,32.0013
0.5128,1.1024,8,1.85136,8.00016,32,32.0013
0.5129,1.1032,8,1.85216,8.00016,32,32.0013
0.513,1.104,8,1.85296,8.00016,32,32.0013
0.5131,1.1048,8,1.85376,8.00016,32,32.0013
0.5132,1.1056,8,1.85456,8.00016,32,32.0013
0.5133,1.1064,8,1.85536,8.00016,32,32.0013
0.5134,1.1072,8,1.85616,8.00016,32,32.0013
0.5135,1.108,8,1.85696,8.00016,32,32.0013
0.5136,1.1088,8,1.85776,8.00016,32,32.0013
0.5137,1.1096,8,1.85856,8.00016,32,32.0013
0.5138,1.1104,8,1.85936,8.00016,32,32.0013
0.5139,1.1112,8,1.86016,8.00016,32,32.0013
0.514,1.112,8,1.86096,8.00016,32,32.0012
0.5141,1.1128,8,1.86176,8.00016,32,32.0012
0.5142,1.1136,8,1.86256,8.00016,32,32.0012
0.5143,1.1144,8,1.86336,8.00015,32,32.0012
0.5144,1.1152,8,1.86416,8.00015,32,32.0012
0.5145,1.116,8,1.86496,8.00015,32,32.0012
0.5146,1.1168,8,1.86576,8.00015,32,32.0012
0.5147,1.1176,8,1.86656,8.00015,32,32.0012
0.5148,1.1184,8,1.86736,8.00015,32,32.0012
0.5149,1.1192,8,1.86816,8.00015,32,32.0012
0.515,1.12,8,1.86896,8.00015,32,32.0012
0.5151,1.1208,8,1.86976,8.00015,32,32.0012
0.5152,1.1216,8,1.87056,8.00015,32,32.0012
0.5153,1.1224,8,1.87136,8.00015,32,32.0012
0.5154,1.1232,8,1.87216,8.00015,32,32.0012
0.5155,1.124,8,1.87296,8.00015,32,32.0012
0.5156,1.1248,8,1.87376,8.00015,32,32.0012
0.5157,1.1256,8,1.87456,8.00015,32,32.0012
0.5158,1.1264,8,1.87536,8.00015,32,32.0012
0.5159,1.1272,8,1.87616,8.00015,32,32.0012
0.516,1.128,8,1.87696,8.00015,32,32.0012
0.5161,1.1288,8,1.87776,8.00015,32,32.0012
0.5162,1.1296,8,1.87856,8.00015,32,32.0012
0.5163,1.1304,8,1.87936,8.00015,32,32.0012
0.5164,1.1312,8,1.88016,8.00014,32,32.0012
0.5165,1.132,8,1.88096,8.00014,32,32.0012
0.5166,1.1328,8,1.88176,8.00014,32,32.0012
0.5167,1.1336,8,1.88256,8.00014,32,32.0011
0.5168,1.1344,8,1.88336,8.00014,32,32.0011
0.5169,1.1352,8,1.88416,8.00014,32,32.0011
0.517,1.136,8,1.88496,8.00014,32,32.0011
0.5171,1.1368,8,1.88576,8.00014,32,32.0011
0.5172,1.1376,8,1.88656,8.00014,32,32.0011
0.5173,1.1384,8,1.88736,8.00014,32,32.0011
0.5174,1.1392,8,1.88816,8.00014,32,32.0011
0.5175,1.14,8,1.88896,8.00014,32,32.0011
0.5176,1.1408,8,1.88976,8.00014,32,32.0011
0.5177,1.1416,8,1.89056,8.00014,32,32.0011
0.5178,1.1424,8,1.89136,8.00014,32,32.0011
0.5179,1.1432,8,1.89216,8.00014,32,32.0011
0.518,1.144,8,1.89296,8.00014,32,32.0011
0.5181,1.1448,8,1.89376,8.00014,32,32.0011
0.5182,1.1456,8,1.89456,8.00014,32,32.0011
0.5183,1.1464,8,1.89536,8.00014,32,32.0011
0.5184,1.1472,8,1.89616,8.00014,32,32.0011
0.5185,1.148,8,1.89696,8.00014,32,32.0011
0.5186,1.1488,8,1.89776,8.00014,32,32.0011
0.5187,1.1496,8,1.89856,8.00013,32,32.0011
0.5188,1.1504,8,1.89936,8.00013,32,32.0011
0.5189,1.1512,8,1.90016,8.00013,32,32.0011
0.519,1.152,8,1.90096,8.00013,32,32.0011
0.5191,1.1528,8,1.90176,8.00013,32,32.0011
0.5192,1.1536,8,1.90256,8.00013,32,32.0011
0.5193,1.1544,8,1.90336,8.00013,32,32.0011
0.5194,1.1552,8,1.90416,8.00013,32,32.0011
0.5195,1.156,8,1.90496,8.00013,32,32.0011
0.5196,1.1568,8,1.90576,8.00013,32,32.001
0.5197,1.1576,8,1.90656,8.00013,32,32.001
0.5198,1.1584,8,1.90736,8.00013,32,32.001
0.5199,1.1592,8,1.90816,8.00013,32,32.001
0.52,1.16,8,1.90896,8.00013,32,32.001
0.5201,1.1608,8,1.90976,8.00013,32,32.001
0.5202,1.1616,8,1.91056,8.00013,32,32.001
0.5203,1.1624,8,1.91136,8.00013,32,32.001
0.5204,1.1632,8,1.91216,8.00013,32,32.001
0.5205,1.164,8,1.91296,8.00013,32,32.001
0.5206,1.1648,8,1.91376,8.00013,32,32.001
0.5207,1.1656,8,1.91456,8.00013,32,32.001
0.5208,1.1664,8,1.91536,8.00013,32,32.001
0.5209,1.1672,8,1.91616,8.00013,32,32.001
0.521,1.168,8,1.91696,8.00013,32,32.001
0.5211,1.1688,8,1.91776,8.00012,32,32.001
0.5212,1.1696,8,1.91856,8.00012,32,32.001
0.5213,1.1704,8,1.91936,8.00012,32,32.001
0.5214,1.1712,8,1.92016,8.00012,32,32.001
0.5215,1.172,8,1.92096,8.00012,32,32.001
0.5216,1.1728,8,1.92176,8.00012,32,32.001
0.5217,1.1736,8,1.92256,8.00012,32,32.001
0.5218,1.1744,8,1.92336,8.00012,32,32.001
0.5219,1.1752,8,1.92416,8.00012,32,32.001
0.522,1.176,8,1.92496,8.00012,32,32.001
0.5221,1.1768,8,1.92576,8.00012,32,32.001
0.5222,1.1776,8,1.92656,8.00012,32,32.001
0.5223,1.1784,8,1.92736,8.00012,32,32.001
0.5224,1.1792,8,1.92816,8.00012,32,32.001
0.5225,1.18,8,1.92896,8.00012,32,32.001
0.5226,1.1808,8,1.92976,8.00012,32,32.001
0.5227,1.1816,8,1.93056,8.00012,32,32.001
0.5228,1.1824,8,1.93136,8.00012,32,32.0009
0.5229,1.1832,8,1.93216,8.00012,32,32.0009
0.523,1.184,8,1.93296,8.00012,32,32.0009
0.5231,1.1848,8,1.93376,8.00012,32,32.0009
0.5232,1.1856,8,1.93456,8.00012,32,32.0009
0.5233,1.1864,8,1.93536,8.00012,32,32.0009
0.5234,1.1872,8,1.93616,8.00012,32,32.0009
0.5235,1.188,8,1.93696,8.00012,32,32.0009
0.5236,1.1888,8,1.93776,8.00012,32,32.0009
0.5237,1.1896,8,1.93856,8.00012,32,32.0009
0.5238,1.1904,8,1.93936,8.00011,32,32.0009
0.5239,1.1912,8,1.94016,8.00011,32,32.0009
0.524,1.192,8,1.94096,8.00011,32,32.0009
0.5241,1.1928,8,1.94176,8.00011,32,32.0009
0.5242,1.1936,8,1.94256,8.00011,32,32.0009
0.5243,1.1944,8,1.94336,8.00011,32,32.0009
0.5244,1.1952,8,1.94416,8.00011,32,32.0009
0.5245,1.196,8,1.94496,8.00011,32,32.0009
0.5246,1.1968,8,1.94576,8.00011,32,32.0009
0.5247,1.1976,8,1.94656,8.00011,32,32.0009
0.5248,1.1984,8,1.94736,8.00011,32,32.0009
0.5249,1.1992,8,1.94816,8.00011,32,32.0009
0.525,1.2,8,1.94896,8.00011,32,32.0009
0.5251,1.2008,8,1.94976,8.00011,32,32.0009
0.5252,1.2016,8,1.95056,8.00011,32,32.0009
0.5253,1.2024,8,1.95136,8.00011,32,32.0009
0.5254,1.2032,8,1.95216,8.00011,32,32.0009
0.5255,1.204,8,1.95296,8.00011,32,32.0009
0.5256,1.2048,8,1.95376,8.00011,32,32.0009
0.5257,1.2056,8,1.95456,8.00011,32,32.0009
0.5258,1.2064,8,1.95536,8.00011,32,32.0009
0.5259,1.2072,8,1.95616,8.00011,32,32.0009
0.526,1.208,8,1.95696,8.00011,32,32.0009
0.5261,1.2088,8,1.95776,8.00011,32,32.0009
0.5262,1.2096,8,1.95856,8.00011,32,32.0009
0.5263,1.2104,8,1.95936,8.00011,32,32.0008
0.5264,1.2112,8,1.96016,8.00011,32,32.0008
0.5265,1.212,8,1.96096,8.00011,32,32.0008
0.5266,1.2128,8,1.96176,8.0001,32,32.0008
0.5267,1.2136,8,1.96256,8.0001,32,32.0008
0.5268,1.2144,8,1.96336,8.0001,32,32.0008
0.5269,1.2152,8,1.96416,8.0001,32,32.0008
0.527,1.216,8,1.96496,8.0001,32,32.0008
0.5271,1.2168,8,1.96576,8.0001,32,32.0008
0.5272,1.2176,8,1.96656,8.0001,32,32.0008
0.5273,1.2184,8,1.96736,8.0001,32,32.0008
0.5274,1.2192,8,1.96816,8.0001,32,32.0008
0.5275,1.22,8,1.96896,8.0001,32,32.0008
0.5276,1.2208,8,1.96976,8.0001,32,32.0008
0.5277,1.2216,8,1.97056,8.0001,32,32.0008
0.5278,1.2224,8,1.97136,8.0001,32,32.0008
0.5279,1.2232,8,1.97216,8.0001,32,32.0008
0.528,1.224,8,1.97296,8.0001,32,32.0008
0.5281,1.2248,8,1.97376,8.0001,32,32.0008
0.5282,1.2256,8,1.97456,8.0001,32,32.0008
0.5283,1.2264,8,1.97536,8.0001,32,32.0008
0.5284,1.2272,8,1.97616,8.0001,32,32.0008
0.5285,1.228,8,1.97696,8.0001,32,32.0008
0.5286,1.2288,8,1.97776,8.0001,32,32.0008
0.5287,1.2296,8,1.97856,8.0001,32,32.0008
0.5288,1.2304,8,1.97936,8.0001,32,32.0008
0.5289,1.2312,8,1.98016,8.0001,32,32.0008
0.529,1.232,8,1.98096,8.0001,32,32.0008
0.5291,1.2328,8,1.98176,8.0001,32,32.0008
0.5292,1.2336,8,1.98256,8.0001,32,32.0008
0.5293,1.2344,8,1.98336,8.0001,32,32.0008
0.5294,1.2352,8,1.98416,8.0001,32,32.0008
0.5295,1.236,8,1.98496,8.0001,32,32.0008
0.5296,1.2368,8,1.98576,8.0001,32,32.0008
0.5297,1.2376,8,1.98656,8.0001,32,32.0008
0.5298,1.2384,8,1.98736,8.00009,32,32.0008
0.5299,1.2392,8,1.98816,8.00009,32,32.0008
0.53,1.24,8,1.98896,8.00009,32,32.0008
0.5301,1.2408,8,1.98976,8.00009,32,32.0008
0.5302,1.2416,8,1.99056,8.00009,32,32.0007
0.5303,1.2424,8,1.99136,8.00009,32,32.0007
0.5304,1.2432,8,1.99216,8.00009,32,32.0007
0.5305,1.244,8,1.99296,8.00009,32,32.0007
0.5306,1.2448,8,1.99376,8.00009,32,32.0007
0.5307,1.2456,8,1.99456,8.00009,32,32.0007
0.5308,1.2464,8,1.99536,8.00009,32,32.0007
0.5309,1.2472,8,1.99616,8.00009,32,32.0007
0.531,1.248,8,1.99696,8.00009,32,32.0007
0.5311,1.2488,8,1.99776,8.00009,32,32.0007
0.5312,1.2496,8,1.99856,8.00009,32,32.0007
0.5313,1.2504,8,1.99936,8.00009,32,32.0007
0.5314,1.2512,8,2.00016,8.00009,32,32.0007
0.5315,1.252,8,2.00096,8.00009,32,32.0007
0.5316,1.2528,8,2.00176,8.00009,32,32.0007
0.5317,1.2536,8,2.00256,8.00009,32,32.0007
0.5318,1.2544,8,2.00336,8.00009,32,32.0007
0.5319,1.2552,8,2.00416,8.00009,32,32.0007
0.532,1.256,8,2.00496,8.00009,32,32.0007
0.5321,1.2568,8,2.00576,8.00009,32,32.0007
0.5322,1.2576,8,2.00656,8.00009,32,32.0007
0.5323,1.2584,8,2.00736,8.00009,32,32.0007
0.5324,1.2592,8,2.00816,8.00009,32,32.0007
0.5325,1.26,8,2.00896,8.00009,32,32.0007
0.5326,1.2608,8,2.00976,8.00009,32,32.0007
0.5327,1.2616,8,2.01056,8.00009,32,32.0007
0.5328,1.2624,8,2.01136,8.00009,32,32.0007
0.5329,1.2632,8,2.01216,8.00009,32,32.0007
0.533,1.264,8,2.01296,8.00009,32,32.0007
0.5331,1.2648,8,2.01376,8.00009,32,32.0007
0.5332,1.2656,8,2.01456,8.00008,32,32.0007
0.5333,1.2664,8,2.01536,8.00008,32,32.0007
0.5334,1.2672,8,2.01616,8.00008,32,32.0007
0.5335,1.268,8,2.01696,8.00008,32,32.0007
0.5336,1.2688,8,2.01776,8.00008,32,32.0007
0.5337,1.2696,8,2.01856,8.00008,32,32.0007
0.5338,1.2704,8,2.01936,8.00008,32,32.0007
0.5339,1.2712,8,2.02016,8.00008,32,32.0007
0.534,1.272,8,2.02096,8.00008,32,32.0007
0.5341,1.2728,8,2.02176,8.00008,32,32.0007
0.5342,1.2736,8,2.02256,8.00008,32,32.0007
0.5343,1.2744,8,2.02336,8.00008,32,32.0007
0.5344,1.2752,8,2.02416,8.00008,32,32.0007
0.5345,1.276,8,2.02496,8.00008,32,32.0007
0.5346,1.2768,8,2.02576,8.00008,32,32.0006
0.5347,1.2776,8,2.02656,8.00008,32,32.0006
0.5348,1.2784,8,2.02736,8.00008,32,32.0006
0.5349,1.2792,8,2.02816,8.00008,32,32.0006
0.535,1.28,8,2.02896,8.00008,32,32.0006
0.5351,1.2808,8,2.02976,8.00008,32,32.0006
0.5352,1.2816,8,2.03056,8.00008,32,32.0006
0.5353,1.2824,8,2.03136,8.00008,32,32.0006
0.5354,1.2832,8,2.03216,8.00008,32,32.0006
0.5355,1.284,8,2.03296,8.00008,32,32.0006
0.5356,1.2848,8,2.03376,8.00008,32,32.0006
0.5357,1.2856,8,2.03456,8.00008,32,32.0006
0.5358,1.2864,8,2.03536,8.00008,32,32.0006
0.5359,1.2872,8,2.03616,8.00008,32,32.0006
0.536,1.288,8,2.03696,8.00008,32,32.0006
0.5361,1.2888,8,2.03776,8.00008,32,32.0006
0.5362,1.2896,8,2.03856,8.00008,32,32.0006
0.5363,1.2904,8,2.03936,8.00008,32,32.0006
0.5364,1.2912,8,2.04016,8.00008,32,32.0006
0.5365,1.292,8,2.04096,8.00008,32,32.0006
0.5366,1.2928,8,2.04176,8.00008,32,32.0006
0.5367,1.2936,8,2.04256,8.00008,32,32.0006
0.5368,1.2944,8,2.04336,8.00008,32,32.0006
0.5369,1.2952,8,2.04416,8.00008,32,32.0006
0.537,1.296,8,2.04496,8.00007,32,32.0006
0.5371,1.2968,8,2.04576,8.00007,32,32.0006
0.5372,1.2976,8,2.04656,8.00007,32,32.0006
0.5373,1.2984,8,2.04736,8.00007,32,32.0006
0.5374,1.2992,8,2.04816,8.00007,32,32.0006
0.5375,1.3,8,2.04896,8.00007,32,32.0006
0.5376,1.3008,8,2.04976,8.00007,32,32.0006
0.5377,1.3016,8,2.05056,8.00007,32,32.0006
0.5378,1.3024,8,2.05136,8.00007,32,32.0006
0.5379,1.3032,8,2.05216,8.00007,32,32.0006
0.538,1.304,8,2.05296,8.00007,32,32.0006
0.5381,1.3048,8,2.05376,8.00007,32,32.0006
0.5382,1.3056,8,2.05456,8.00007,32,32.0006
0.5383,1.3064,8,2.05536,8.00007,32,32.0006
0.5384,1.3072,8,2.05616,8.00007,32,32.0006
0.5385,1.308,8,2.05696,8.00007,32,32.0006
0.5386,1.3088,8,2.05776,8.00007,32,32.0006
0.5387,1.3096,8,2.05856,8.00007,32,32.0006
0.5388,1.3104,8,2.05936,8.00007,32,32.0006
0.5389,1.3112,8,2.06016,8.00007,32,32.0006
0.539,1.312,8,2.06096,8.00007,32,32.0006
0.5391,1.3128,8,2.06176,8.00007,32,32.0006
0.5392,1.3136,8,2.06256,8.00007,32,32.0006
0.5393,1.3144,8,2.06336,8.00007,32,32.0006
0.5394,1.3152,8,2.06416,8.00007,32,32.0006
0.5395,1.316,8,2.06496,8.00007,32,32.0005
0.5396,1.3168,8,2.06576,8.00007,32,32.0005
0.5397,1.3176,8,2.06656,8.00007,32,32.0005
0.5398,1.3184,8,2.06736,8.00007,32,32.0005
0.5399,1.3192,8,2.06816,8.00007,32,32.0005
0.54,1.32,8,2.06896,8.00007,32,32.0005
0.5401,1.3208,8,2.06976,8.00007,32,32.0005
0.5402,1.3216,8,2.07056,8.00007,32,32.0005
0.5403,1.3224,8,2.07136,8.00007,32,32.0005
0.5404,1.3232,8,2.07216,8.00007,32,32.0005
0.5405,1.324,8,2.07296,8.00007,32,32.0005
0.5406,1.3248,8,2.07376,8.00007,32,32.0005
0.5407,1.3256,8,2.07456,8.00007,32,32.0005
0.5408,1.3264,8,2.07536,8.00007,32,32.0005
0.5409,1.3272,8,2.07616,8.00007,32,32.0005
0.541,1.328,8,2.07696,8.00007,32,32.0005
0.5411,1.3288,8,2.07776,8.00007,32,32.0005
0.5412,1.3296,8,2.07856,8.00006,32,32.0005
0.5413,1.3304,8,2.07936,8.00006,32,32.0005
0.5414,1.3312,8,2.08016,8.00006,32,32.0005
0.5415,1.332,8,2.08096,8.00006,32,32.0005
0.5416,1.3328,8,2.08176,8.00006,32,32.0005
0.5417,1.3336,8,2.08256,8.00006,32,32.0005
0.5418,1.3344,8,2.08336,8.00006,32,32.0005
0.5419,1.3352,8,2.08416,8.00006,32,32.0005
0.542,1.336,8,2.08496,8.00006,32,32.0005
0.5421,1.3368,8,2.08576,8.00006,32,32.0005
0.5422,1.3376,8,2.08656,8.00006,32,32.0005
0.5423,1.3384,8,2.08736,8.00006,32,32.0005
0.5424,1.3392,8,2.08816,8.00006,32,32.0005
0.5425,1.34,8,2.08896,8.00006,32,32.0005
0.5426,1.3408,8,2.08976,8.00006,32,32.0005
0.5427,1.3416,8,2.09056,8.00006,32,32.0005
0.5428,1.3424,8,2.09136,8.00006,32,32.0005
0.5429,1.3432,8,2.09216,8.00006,32,32.0005
0.543,1.344,8,2.09296,8.00006,32,32.0005
0.5431,1.3448,8,2.09376,8.00006,32,32.0005
0.5432,1.3456,8,2.09456,8.00006,32,32.0005
0.5433,1.3464,8,2.09536,8.00006,32,32.0005
0.5434,1.3472,8,2.09616,8.00006,32,32.0005
0.5435,1.348,8,2.09696,8.00006,32,32.0005
0.5436,1.3488,8,2.09776,8.00006,32,32.0005
0.5437,1.3496,8,2.09856,8.00006,32,32.0005
0.5438,1.3504,8,2.09936,8.00006,32,32.0005
0.5439,1.3512,8,2.10016,8.00006,32,32.0005
0.544,1.352,8,2.10096,8.00006,32,32.0005
0.5441,1.3528,8,2.10176,8.00006,32,32.0005
0.5442,1.3536,8,2.10256,8.00006,32,32.0005
0.5443,1.3544,8,2.10336,8.00006,32,32.0005
0.5444,1.3552,8,2.10416,8.00006,32,32.0005
0.5445,1.356,8,2.10496,8.00006,32,32.0005
0.5446,1.3568,8,2.10576,8.00006,32,32.0005
0.5447,1.3576,8,2.10656,8.00006,32,32.0005
0.5448,1.3584,8,2.10736,8.00006,32,32.0005
0.5449,1.3592,8,2.10816,8.00006,32,32.0005
0.545,1.36,8,2.10896,8.00006,32,32.0005
0.5451,1.3608,8,2.10976,8.00006,32,32.0005
0.5452,1.3616,8,2.11056,8.00006,32,32.0005
0.5453,1.3624,8,2.11136,8.00006,32,32.0004
0.5454,1.3632,8,2.11216,8.00006,32,32.0004
0.5455,1.364,8,2.11296,8.00006,32,32.0004
0.5456,1.3648,8,2.11376,8.00006,32,32.0004
0.5457,1.3656,8,2.11456,8.00006,32,32.0004
0.5458,1.3664,8,2.11536,8.00006,32,32.0004
0.5459,1.3672,8,2.11616,8.00005,32,32.0004
0.546,1.368,8,2.11696,8.00005,32,32.0004
0.5461,1.3688,8,2.11776,8.00005,32,32.0004
0.5462,1.3696,8,2.11856,8.00005,32,32.0004
0.5463,1.3704,8,2.11936,8.00005,32,32.0004
0.5464,1.3712,8,2.12016,8.00005,32,32.0004
0.5465,1.372,8,2.12096,8.00005,32,32.0004
0.5466,1.3728,8,2.12176,8.00005,32,32.0004
0.5467,1.3736,8,2.12256,8.00005,32,32.0004
0.5468,1.3744,8,2.12336,8.00005,32,32.0004
0.5469,1.3752,8,2.12416,8.00005,32,32.0004
0.547,1.376,8,2.12496,8.00005,32,32.0004
0.5471,1.3768,8,2.12576,8.00005,32,32.0004
0.5472,1.3776,8,2.12656,8.00005,32,32.0004
0.5473,1.3784,8,2.12736,8.00005,32,32.0004
0.5474,1.3792,8,2.12816,8.00005,32,32.0004
0.5475,1.38,8,2.12896,8.00005,32,32.0004
0.5476,1.3808,8,2.12976,8.00005,32,32.0004
0.5477,1.3816,8,2.13056,8.00005,32,32.0004
0.5478,1.3824,8,2.13136,8.00005,32,32.0004
0.5479,1.3832,8,2.13216,8.00005,32,32.0004
0.548,1.384,8,2.13296,8.00005,32,32.0004
0.5481,1.3848,8,2.13376,8.00005,32,32.0004
0.5482,1.3856,8,2.13456,8.00005,32,32.0004
0.5483,1.3864,8,2.13536,8.00005,32,32.0004
0.5484,1.3872,8,2.13616,8.00005,32,32.0004
0.5485,1.388,8,2.13696,8.00005,32,32.0004
0.5486,1.3888,8,2.13776,8.00005,32,32.0004
0.5487,1.3896,8,2.13856,8.00005,32,32.0004
0.5488,1.3904,8,2.13936,8.00005,32,32.0004
0.5489,1.3912,8,2.14016,8.00005,32,32.0004
0.549,1.392,8,2.14096,8.00005,32,32.0004
0.5491,1.3928,8,2.14176,8.00005,32,32.0004
0.5492,1.3936,8,2.14256,8.00005,32,32.0004
0.5493,1.3944,8,2.14336,8.00005,32,32.0004
0.5494,1.3952,8,2.14416,8.00005,32,32.0004
0.5495,1.396,8,2.14496,8.00005,32,32.0004
0.5496,1.3968,8,2.14576,8.00005,32,32.0004
0.5497,1.3976,8,2.14656,8.00005,32,32.0004
0.5498,1.3984,8,2.14736,8.00005,32,32.0004
0.5499,1.3992,8,2.14816,8.00005,32,32.0004
0.55,1.4,8,2.14896,8.00005,32,32.0004
0.5501,1.4008,8,2.14976,8.00005,32,32.0004
0.5502,1.4016,8,2.15056,8.00005,32,32.0004
0.5503,1.4024,8,2.15136,8.00005,32,32.0004
0.5504,1.4032,8,2.15216,8.00005,32,32.0004
0.5505,1.404,8,2.15296,8.00005,32,32.0004
0.5506,1.4048,8,2.15376,8.00005,32,32.0004
0.5507,1.4056,8,2.15456,8.00005,32,32.0004
0.5508,1.4064,8,2.15536,8.00005,32,32.0004
0.5509,1.4072,8,2.15616,8.00005,32,32.0004
0.551,1.408,8,2.15696,8.00005,32,32.0004
0.5511,1.4088,8,2.15776,8.00005,32,32.0004
0.5512,1.4096,8,2.15856,8.00005,32,32.0004
0.5513,1.4104,8,2.15936,8.00005,32,32.0004
0.5514,1.4112,8,2.16016,8.00004,32,32.0004
0.5515,1.412,8,2.16096,8.00004,32,32.0004
0.5516,1.4128,8,2.16176,8.00004,32,32.0004
0.5517,1.4136,8,2.16256,8.00004,32,32.0004
0.5518,1.4144,8,2.16336,8.00004,32,32.0004
0.5519,1.4152,8,2.16416,8.00004,32,32.0004
0.552,1.416,8,2.16496,8.00004,32,32.0004
0.5521,1.4168,8,2.16576,8.00004,32,32.0003
0.5522,1.4176,8,2.16656,8.00004,32,32.0003
0.5523,1.4184,8,2.16736,8.00004,32,32.0003
0.5524,1.4192,8,2.16816,8.00004,32,32.0003
0.5525,1.42,8,2.16896,8.00004,32,32.0003
0.5526,1.4208,8,2.16976,8.00004,32,32.0003
0.5527,1.4216,8,2.17056,8.00004,32,32.0003
0.5528,1.4224,8,2.17136,8.00004,32,32.0003
0.5529,1.4232,8,2.17216,8.00004,32,32.0003
0.553,1.424,8,2.17296,8.00004,32,32.0003
0.5531,1.4248,8,2.17376,8.00004,32,32.0003
0.5532,1.4256,8,2.17456,8.00004,32,32.0003
0.5533,1.4264,8,2.17536,8.00004,32,32.0003
0.5534,1.4272,8,2.17616,8.00004,32,32.0003
0.5535,1.428,8,2.17696,8.00004,32,32.0003
0.5536,1.4288,8,2.17776,8.00004,32,32.0003
0.5537,1.4296,8,2.17856,8.00004,32,32.0003
0.5538,1.4304,8,2.17936,8.00004,32,32.0003
0.5539,1.4312,8,2.18016,8.00004,32,32.0003
0.554,1.432,8,2.18096,8.00004,32,32.0003
0.5541,1.4328,8,2.18176,8.00004,32,32.0003
0.5542,1.4336,8,2.18256,8.00004,32,32.0003
0.5543,1.4344,8,2.18336,8.00004,32,32.0003
0.5544,1.4352,8,2.18416,8.00004,32,32.0003
0.5545,1.436,8,2.18496,8.00004,32,32.0003
0.5546,1.4368,8,2.18576,8.00004,32,32.0003
0.5547,1.4376,8,2.18656,8.00004,32,32.0003
0.5548,1.4384,8,2.18736,8.00004,32,32.0003
0.5549,1.4392,8,2.18816,8.00004,32,32.0003
0.555,1.44,8,2.18896,8.00004,32,32.0003
0.5551,1.4408,8,2.18976,8.00004,32,32.0003
0.5552,1.4416,8,2.19056,8.00004,32,32.0003
0.5553,1.4424,8,2.19136,8.00004,32,32.0003
0.5554,1.4432,8,2.19216,8.00004,32,32.0003
0.5555,1.444,8,2.19296,8.00004,32,32.0003
0.5556,1.4448,8,2.19376,8.00004,32,32.0003
0.5557,1.4456,8,2.19456,8.00004,32,32.0003
0.5558,1.4464,8,2.19536,8.00004,32,32.0003
0.5559,1.4472,8,2.19616,8.00004,32,32.0003
0.556,1.448,8,2.19696,8.00004,32,32.0003
0.5561,1.4488,8,2.19776,8.00004,32,32.0003
0.5562,1.4496,8,2.19856,8.00004,32,32.0003
0.5563,1.4504,8,2.19936,8.00004,32,32.0003
0.5564,1.4512,8,2.20016,8.00004,32,32.0003
0.5565,1.452,8,2.20096,8.00004,32,32.0003
0.5566,1.4528,8,2.20176,8.00004,32,32.0003
0.5567,1.4536,8,2.20256,8.00004,32,32.0003
0.5568,1.4544,8,2.20336,8.00004,32,32.0003
0.5569,1.4552,8,2.20416,8.00004,32,32.0003
0.557,1.456,8,2.20496,8.00004,32,32.0003
0.5571,1.4568,8,2.20576,8.00004,32,32.0003
0.5572,1.4576,8,2.20656,8.00004,32,32.0003
0.5573,1.4584,8,2.20736,8.00004,32,32.0003
0.5574,1.4592,8,2.20816,8.00004,32,32.0003
